"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
"S1B_IW_GRDH_1SDV_20171019T103723_20171019T103748_007897_00DF32_14EC","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7897","171","617","2017-10-19T10:37:48.000000","2017-10-19T10:37:23.000000","GRD_HD","2017-10-19T10:37:23.000000","2017-10-19T10:37:48.000000","-7.7779","-74.9932","-7.277274","-73.68779","-6.767214","-75.96505","-8.78782","-74.018013","-8.272501","-76.302246","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171019T103723_20171019T103748_007897_00DF32_14EC.zip","1042.435157775879","None","None","0","S1B_IWDV_0617_0622_007897_171",""
"S1B_IW_GRDH_1SDV_20171014T102959_20171014T103024_007824_00DD11_6988","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7824","98","627","2017-10-14T10:30:24.000000","2017-10-14T10:29:59.000000","GRD_HD","2017-10-14T10:29:59.000000","2017-10-14T10:30:24.000000","-10.7846","-73.6284","-10.288911","-72.312317","-9.771491","-74.590012","-11.795953","-72.661476","-11.272965","-74.949043","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171014T102959_20171014T103024_007824_00DD11_6988.zip","1052.3880596160889","None","None","0","S1B_IWDV_0627_0632_007824_098",""
"S1B_IW_GRDH_1SDV_20171014T102934_20171014T102959_007824_00DD11_C118","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7824","98","622","2017-10-14T10:29:59.000000","2017-10-14T10:29:34.000000","GRD_HD","2017-10-14T10:29:34.000000","2017-10-14T10:29:59.000000","-9.2789","-73.2797","-8.779585","-71.974487","-8.267766","-74.242798","-10.288821","-72.312294","-9.771627","-74.589012","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171014T102934_20171014T102959_007824_00DD11_C118.zip","1036.30046749115","None","None","0","S1B_IWDV_0622_0627_007824_098",""
"S1B_IW_GRDH_1SDV_20171014T102909_20171014T102934_007824_00DD11_6AE9","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7824","98","617","2017-10-14T10:29:34.000000","2017-10-14T10:29:09.000000","GRD_HD","2017-10-14T10:29:09.000000","2017-10-14T10:29:34.000000","-7.7716","-72.9403","-7.269363","-71.642166","-6.762975","-73.902725","-8.779495","-71.974464","-8.267879","-74.241898","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171014T102909_20171014T102934_007824_00DD11_6AE9.zip","1034.3815841674805","None","None","0","S1B_IWDV_0617_0622_007824_098",""
"S1B_IW_GRDH_1SDV_20171009T102112_20171009T102141_007751_00DB06_A00C","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7751","25","621","2017-10-09T10:21:41.000000","2017-10-09T10:21:12.000000","GRD_HD","2017-10-09T10:21:12.000000","2017-10-09T10:21:41.000000","-8.9034","-71.1454","-8.280658","-69.821442","-7.773077","-72.076065","-10.03301","-70.210312","-9.519255","-72.474251","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171009T102112_20171009T102141_007751_00DB06_A00C.zip","1157.8498916625977","None","None","0","S1B_IWDV_0621_0627_007751_025",""
"S1B_IW_GRDH_1SDV_20171007T103747_20171007T103812_007722_00DA3C_3D32","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7722","171","622","2017-10-07T10:38:12.000000","2017-10-07T10:37:47.000000","GRD_HD","2017-10-07T10:37:47.000000","2017-10-07T10:38:12.000000","-9.2852","-75.3325","-8.787964","-74.018097","-8.272417","-76.303307","-10.296824","-74.357361","-9.775866","-76.651009","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171007T103747_20171007T103812_007722_00DA3C_3D32.zip","1050.9354934692383","None","None","0","S1B_IWDV_0622_0627_007722_171",""
"S1B_IW_GRDH_1SDV_20171007T103722_20171007T103747_007722_00DA3C_1160","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7722","171","617","2017-10-07T10:37:47.000000","2017-10-07T10:37:22.000000","GRD_HD","2017-10-07T10:37:22.000000","2017-10-07T10:37:47.000000","-7.7779","-74.9933","-7.277239","-73.687836","-6.767154","-75.965179","-8.787874","-74.018074","-8.272531","-76.302399","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171007T103722_20171007T103747_007722_00DA3C_1160.zip","1041.193383216858","None","None","0","S1B_IWDV_0617_0622_007722_171",""
"S1B_IW_GRDH_1SDV_20171002T102959_20171002T103024_007649_00D821_FB09","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7649","98","627","2017-10-02T10:30:24.000000","2017-10-02T10:29:59.000000","GRD_HD","2017-10-02T10:29:59.000000","2017-10-02T10:30:24.000000","-10.7847","-73.6281","-10.288975","-72.312103","-9.771583","-74.589806","-11.79602","-72.661232","-11.273059","-74.948799","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171002T102959_20171002T103024_007649_00D821_FB09.zip","1050.9882049560547","None","None","0","S1B_IWDV_0627_0632_007649_098",""
"S1B_IW_GRDH_1SDV_20171002T102934_20171002T102959_007649_00D821_A584","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7649","98","622","2017-10-02T10:29:59.000000","2017-10-02T10:29:34.000000","GRD_HD","2017-10-02T10:29:34.000000","2017-10-02T10:29:59.000000","-9.279","-73.2795","-8.779645","-71.974297","-8.267854","-74.242615","-10.288885","-72.31208","-9.771718","-74.588806","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171002T102934_20171002T102959_007649_00D821_A584.zip","1032.9710655212402","None","None","0","S1B_IWDV_0622_0627_007649_098",""
"S1B_IW_GRDH_1SDV_20171002T102909_20171002T102934_007649_00D821_B905","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7649","98","617","2017-10-02T10:29:34.000000","2017-10-02T10:29:09.000000","GRD_HD","2017-10-02T10:29:09.000000","2017-10-02T10:29:34.000000","-7.7717","-72.9401","-7.26942","-71.641998","-6.763059","-73.902565","-8.779555","-71.974274","-8.267966","-74.241714","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171002T102909_20171002T102934_007649_00D821_B905.zip","1033.530514717102","None","None","0","S1B_IWDV_0617_0622_007649_098",""
"S1B_IW_GRDH_1SDV_20170927T102112_20170927T102141_007576_00D601_E898","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7576","25","621","2017-09-27T10:21:41.000000","2017-09-27T10:21:12.000000","GRD_HD","2017-09-27T10:21:12.000000","2017-09-27T10:21:41.000000","-8.9032","-71.1459","-8.280439","-69.821877","-7.772817","-72.076584","-10.032971","-70.2108","-9.519174","-72.474815","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170927T102112_20170927T102141_007576_00D601_E898.zip","1161.833134651184","None","None","0","S1B_IWDV_0621_0627_007576_025",""
"S1B_IW_GRDH_1SDV_20170925T103747_20170925T103812_007547_00D533_57AE","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7547","171","622","2017-09-25T10:38:12.000000","2017-09-25T10:37:47.000000","GRD_HD","2017-09-25T10:37:47.000000","2017-09-25T10:38:12.000000","-9.2852","-75.3332","-8.787889","-74.018791","-8.27231","-76.303993","-10.296746","-74.35807","-9.775754","-76.651711","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170925T103747_20170925T103812_007547_00D533_57AE.zip","1055.9577989578247","None","None","0","S1B_IWDV_0622_0627_007547_171",""
"S1B_IW_GRDH_1SDV_20170925T103722_20170925T103747_007547_00D533_F31F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7547","171","617","2017-09-25T10:37:47.000000","2017-09-25T10:37:22.000000","GRD_HD","2017-09-25T10:37:22.000000","2017-09-25T10:37:47.000000","-7.7778","-74.994","-7.277166","-73.688515","-6.767048","-75.965851","-8.7878","-74.018768","-8.272424","-76.303085","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170925T103722_20170925T103747_007547_00D533_F31F.zip","1043.2255268096924","None","None","0","S1B_IWDV_0617_0622_007547_171",""
"S1B_IW_GRDH_1SDV_20170920T102958_20170920T103023_007474_00D320_950A","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7474","98","627","2017-09-20T10:30:23.000000","2017-09-20T10:29:58.000000","GRD_HD","2017-09-20T10:29:58.000000","2017-09-20T10:30:23.000000","-10.7848","-73.6276","-10.289075","-72.311615","-9.771717","-74.589333","-11.796124","-72.660721","-11.273198","-74.948303","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170920T102958_20170920T103023_007474_00D320_950A.zip","1050.276403427124","None","None","0","S1B_IWDV_0627_0632_007474_098",""
